xyz
9.219544457292887
9.222933372848358
9.233092656309694
9.443913383762052
9.874208829065749
9.539392014169456
8.533024082938006
7.988272654335229
7.44983221287567
7.516648189186454
8.325412902673357
9.400797838481584
9.79157801378307
9.832980219648569
8.937281465859739
8.1891696770796
8.139410298049853
8.143248737451165
8.204419540710969
8.965210538520553
9.364160400164021
9.775607398008576
9.842509842514763
8.937281465859739
8.536685539481937
8.314144574157945
8.139410298049853
8.40014880820572
8.870597499605086
9.33742469849155
9.75320460156558
10.015612812005065
9.293815147720553
8.396427811873332
7.99218368157289
7.976528066771908
8.257572282456872
8.881159834165805
9.68891118753805
9.79157801378307
10.024968827881711
9.877373132569206
9.017344398435716
8.536685539481937
7.976528066771908
8.166241485530538
8.40014880820572
9.00694176732591
9.79157801378307
10.031201323869439
9.53283798246881
9.53283798246881
8.295330011518528
7.607562027351469
8.359126748650244
7.9726093595509875
8.753570700005799
9.759610647971568
9.53283798246881
9.762812094883317
9.33742469849155
8.077747210701755
7.786205751198718
7.632168761236874
7.725768570181222
8.143248737451165
8.735702604828074
9.307255234493143
9.55902714715258
9.5818839483684
9.25
8.62409415533017
7.960841664045329
7.945124291035352
7.905694150420948
8.162413858657255
8.488963423174823
9.065732182234372
9.522998477370455
9.283722313813572
9.53283798246881
9.53283798246881
8.735702604828074
8.154753215150045
8.177713616898062
8.143248737451165
8.280247580839598
8.496322733983215
9.065732182234372
9.222933372848358
9.089829481348922
9.41740410091868
9.103570728016562
8.204419540710969
7.770135133960027
8.070006195784487
7.762087348130012
7.850159234053791
8.007808689023483
8.710625695092173
9.364160400164021
9.55902714715258
9.711462299777516
8.993052874302474
7.988272654335229
7.830229881682913
7.648529270389178
7.458216945088149
7.636262174650632
7.9096460097781875
8.937281465859739
9.33742469849155
9.503288904374106
9.53283798246881
9.522998477370455
8.503675675847475
7.814249804043892
7.905694150420948
7.607562027351469
7.6198753270640855
7.814249804043892
8.19298480408697
8.317902379807062
8.042853971072706
8.15858443604036
8.418729120241368
9.069178573608527
